timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:29.866, GeForce RTX 2080 Ti, P2, 46, 11 %, 1 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:29.867, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11019 MiB, 8617 MiB, 2402 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:30.076, GeForce RTX 2080 Ti, P2, 46, 11 %, 1 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:30.078, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11019 MiB, 8617 MiB, 2402 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:30.334, GeForce RTX 2080 Ti, P2, 46, 11 %, 1 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:30.335, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11019 MiB, 9633 MiB, 1386 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:30.555, GeForce RTX 2080 Ti, P2, 46, 11 %, 1 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:30.557, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11019 MiB, 9633 MiB, 1386 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:30.794, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:30.795, GeForce RTX 2080 Ti, P2, 46, 3 %, 0 %, 11019 MiB, 10087 MiB, 932 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:31.012, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:31.013, GeForce RTX 2080 Ti, P2, 46, 3 %, 0 %, 11019 MiB, 9137 MiB, 1882 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:31.229, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:31.230, GeForce RTX 2080 Ti, P2, 46, 3 %, 0 %, 11019 MiB, 7833 MiB, 3186 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:31.455, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:31.456, GeForce RTX 2080 Ti, P2, 46, 3 %, 0 %, 11019 MiB, 7537 MiB, 3482 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:31.671, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:31.672, GeForce RTX 2080 Ti, P2, 46, 26 %, 1 %, 11019 MiB, 7459 MiB, 3560 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:31.920, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:31.921, GeForce RTX 2080 Ti, P2, 46, 26 %, 1 %, 11019 MiB, 7353 MiB, 3666 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:32.131, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:32.132, GeForce RTX 2080 Ti, P2, 48, 26 %, 1 %, 11019 MiB, 6975 MiB, 4044 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:32.357, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:32.358, GeForce RTX 2080 Ti, P2, 54, 26 %, 1 %, 11019 MiB, 6975 MiB, 4044 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:32.590, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:32.592, GeForce RTX 2080 Ti, P2, 56, 26 %, 1 %, 11019 MiB, 6975 MiB, 4044 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:32.788, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:32.790, GeForce RTX 2080 Ti, P2, 57, 60 %, 22 %, 11019 MiB, 6975 MiB, 4044 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:33.003, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:33.004, GeForce RTX 2080 Ti, P2, 57, 60 %, 22 %, 11019 MiB, 6975 MiB, 4044 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:33.208, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:33.209, GeForce RTX 2080 Ti, P2, 58, 60 %, 22 %, 11019 MiB, 6975 MiB, 4044 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:33.421, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:33.422, GeForce RTX 2080 Ti, P2, 58, 60 %, 22 %, 11019 MiB, 6975 MiB, 4044 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:33.644, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:33.645, GeForce RTX 2080 Ti, P2, 59, 60 %, 22 %, 11019 MiB, 6975 MiB, 4044 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:33.851, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:33.852, GeForce RTX 2080 Ti, P2, 59, 98 %, 38 %, 11019 MiB, 6975 MiB, 4044 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:34.078, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:34.079, GeForce RTX 2080 Ti, P2, 59, 98 %, 38 %, 11019 MiB, 6975 MiB, 4044 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:34.298, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:34.299, GeForce RTX 2080 Ti, P2, 59, 98 %, 38 %, 11019 MiB, 6975 MiB, 4044 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:34.517, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:34.518, GeForce RTX 2080 Ti, P2, 59, 98 %, 38 %, 11019 MiB, 6975 MiB, 4044 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:34.790, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:34.791, GeForce RTX 2080 Ti, P2, 59, 98 %, 38 %, 11019 MiB, 6975 MiB, 4044 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:35.007, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:35.008, GeForce RTX 2080 Ti, P2, 60, 98 %, 38 %, 11019 MiB, 6975 MiB, 4044 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:35.229, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:35.230, GeForce RTX 2080 Ti, P2, 55, 98 %, 38 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:35.819, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:35.821, GeForce RTX 2080 Ti, P2, 51, 46 %, 18 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:36.024, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:36.025, GeForce RTX 2080 Ti, P2, 51, 46 %, 18 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:36.225, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:36.226, GeForce RTX 2080 Ti, P2, 50, 46 %, 18 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:36.561, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:36.562, GeForce RTX 2080 Ti, P2, 50, 46 %, 18 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:36.786, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:36.787, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:37.025, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:37.026, GeForce RTX 2080 Ti, P2, 49, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:37.259, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:37.261, GeForce RTX 2080 Ti, P2, 48, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:37.509, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:37.510, GeForce RTX 2080 Ti, P2, 48, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:37.753, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:37.754, GeForce RTX 2080 Ti, P2, 48, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:38.001, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:38.002, GeForce RTX 2080 Ti, P2, 48, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:38.221, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:38.222, GeForce RTX 2080 Ti, P2, 48, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:38.477, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:38.478, GeForce RTX 2080 Ti, P2, 48, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:38.708, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:38.709, GeForce RTX 2080 Ti, P2, 48, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:38.913, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:38.914, GeForce RTX 2080 Ti, P2, 48, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:39.131, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:39.132, GeForce RTX 2080 Ti, P2, 48, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:39.361, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:39.362, GeForce RTX 2080 Ti, P2, 47, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:39.583, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:39.584, GeForce RTX 2080 Ti, P2, 47, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:39.787, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:39.789, GeForce RTX 2080 Ti, P2, 47, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:40.007, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:40.008, GeForce RTX 2080 Ti, P2, 47, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:40.204, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:40.206, GeForce RTX 2080 Ti, P2, 47, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:40.431, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:40.432, GeForce RTX 2080 Ti, P2, 47, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:40.936, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:40.937, GeForce RTX 2080 Ti, P2, 47, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:41.153, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:41.154, GeForce RTX 2080 Ti, P2, 47, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:41.399, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:41.400, GeForce RTX 2080 Ti, P2, 47, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:41.625, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:41.626, GeForce RTX 2080 Ti, P2, 47, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:41.849, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 8614 MiB, 2402 MiB
2023/12/10 21:17:41.851, GeForce RTX 2080 Ti, P2, 47, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:42.067, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 9630 MiB, 1386 MiB
2023/12/10 21:17:42.068, GeForce RTX 2080 Ti, P2, 47, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:42.280, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 9630 MiB, 1386 MiB
2023/12/10 21:17:42.281, GeForce RTX 2080 Ti, P2, 47, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:42.528, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 9448 MiB, 1568 MiB
2023/12/10 21:17:42.530, GeForce RTX 2080 Ti, P2, 47, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:42.752, GeForce RTX 2080 Ti, P2, 46, 19 %, 1 %, 11016 MiB, 8130 MiB, 2886 MiB
2023/12/10 21:17:42.754, GeForce RTX 2080 Ti, P2, 47, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:42.958, GeForce RTX 2080 Ti, P2, 46, 19 %, 1 %, 11016 MiB, 7590 MiB, 3426 MiB
2023/12/10 21:17:42.959, GeForce RTX 2080 Ti, P2, 47, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:43.171, GeForce RTX 2080 Ti, P2, 47, 19 %, 1 %, 11016 MiB, 7590 MiB, 3426 MiB
2023/12/10 21:17:43.172, GeForce RTX 2080 Ti, P2, 47, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:43.406, GeForce RTX 2080 Ti, P2, 47, 19 %, 1 %, 11016 MiB, 7590 MiB, 3426 MiB
2023/12/10 21:17:43.408, GeForce RTX 2080 Ti, P2, 47, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:43.620, GeForce RTX 2080 Ti, P2, 47, 19 %, 1 %, 11016 MiB, 7590 MiB, 3426 MiB
2023/12/10 21:17:43.621, GeForce RTX 2080 Ti, P2, 47, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:43.822, GeForce RTX 2080 Ti, P2, 47, 8 %, 0 %, 11016 MiB, 7590 MiB, 3426 MiB
2023/12/10 21:17:43.824, GeForce RTX 2080 Ti, P2, 47, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:44.053, GeForce RTX 2080 Ti, P2, 47, 8 %, 0 %, 11016 MiB, 7590 MiB, 3426 MiB
2023/12/10 21:17:44.054, GeForce RTX 2080 Ti, P2, 47, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:44.266, GeForce RTX 2080 Ti, P2, 47, 8 %, 0 %, 11016 MiB, 7590 MiB, 3426 MiB
2023/12/10 21:17:44.267, GeForce RTX 2080 Ti, P2, 47, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:44.516, GeForce RTX 2080 Ti, P2, 47, 8 %, 0 %, 11016 MiB, 7590 MiB, 3426 MiB
2023/12/10 21:17:44.518, GeForce RTX 2080 Ti, P2, 47, 0 %, 0 %, 11019 MiB, 9645 MiB, 1374 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:44.713, GeForce RTX 2080 Ti, P2, 46, 8 %, 0 %, 11016 MiB, 7590 MiB, 3426 MiB
2023/12/10 21:17:44.714, GeForce RTX 2080 Ti, P2, 48, 18 %, 1 %, 11019 MiB, 8853 MiB, 2166 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:44.932, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 7590 MiB, 3426 MiB
2023/12/10 21:17:44.933, GeForce RTX 2080 Ti, P2, 49, 18 %, 1 %, 11019 MiB, 8829 MiB, 2190 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:45.144, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 7590 MiB, 3426 MiB
2023/12/10 21:17:45.146, GeForce RTX 2080 Ti, P2, 49, 18 %, 1 %, 11019 MiB, 8829 MiB, 2190 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:45.365, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 7590 MiB, 3426 MiB
2023/12/10 21:17:45.366, GeForce RTX 2080 Ti, P2, 49, 18 %, 1 %, 11019 MiB, 8829 MiB, 2190 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:17:45.569, GeForce RTX 2080 Ti, P2, 46, 0 %, 0 %, 11016 MiB, 7590 MiB, 3426 MiB
