timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:45.687, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:45.994, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:45.995, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:46.220, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:46.221, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:46.434, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:46.435, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:46.655, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:46.656, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:46.874, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:46.875, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:47.105, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:47.106, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:47.340, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:47.341, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:47.567, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:47.569, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:47.809, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:47.810, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:48.025, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:48.026, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:48.248, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:48.248, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:48.466, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:48.468, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:48.686, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:48.688, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:48.909, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:48.910, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:49.265, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:49.266, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:49.473, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:49.474, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:49.695, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:49.696, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:49.928, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:49.929, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:50.157, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:50.158, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:50.397, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:50.399, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:50.647, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:50.648, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:50.923, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:50.924, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:51.133, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:51.134, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:51.358, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:51.359, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:51.600, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:51.601, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:51.809, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:51.810, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:52.016, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:52.017, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:52.234, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8410 MiB, 2606 MiB
2023/12/10 20:58:52.235, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:52.438, GeForce RTX 2080 Ti, P2, 55, 6 %, 0 %, 11016 MiB, 8646 MiB, 2370 MiB
2023/12/10 20:58:52.439, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:52.668, GeForce RTX 2080 Ti, P2, 56, 6 %, 0 %, 11016 MiB, 8406 MiB, 2610 MiB
2023/12/10 20:58:52.669, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:52.909, GeForce RTX 2080 Ti, P2, 56, 6 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:52.910, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:53.123, GeForce RTX 2080 Ti, P2, 56, 6 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:53.124, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:53.353, GeForce RTX 2080 Ti, P2, 56, 6 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:53.354, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:53.569, GeForce RTX 2080 Ti, P2, 55, 9 %, 1 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:53.570, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:53.801, GeForce RTX 2080 Ti, P2, 56, 9 %, 1 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:53.802, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:54.043, GeForce RTX 2080 Ti, P2, 55, 9 %, 1 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:54.044, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:54.253, GeForce RTX 2080 Ti, P2, 55, 9 %, 1 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:54.254, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:54.468, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:54.469, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:54.876, GeForce RTX 2080 Ti, P2, 56, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:54.877, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:55.096, GeForce RTX 2080 Ti, P2, 56, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:55.097, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:55.323, GeForce RTX 2080 Ti, P2, 56, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:55.324, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8397 MiB, 2622 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:55.528, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:55.529, GeForce RTX 2080 Ti, P2, 61, 0 %, 0 %, 11019 MiB, 8397 MiB, 2622 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:55.736, GeForce RTX 2080 Ti, P2, 55, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:55.737, GeForce RTX 2080 Ti, P2, 61, 14 %, 2 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:55.991, GeForce RTX 2080 Ti, P2, 56, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:55.992, GeForce RTX 2080 Ti, P2, 61, 14 %, 2 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:56.197, GeForce RTX 2080 Ti, P2, 56, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:56.198, GeForce RTX 2080 Ti, P2, 61, 14 %, 2 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:56.407, GeForce RTX 2080 Ti, P2, 56, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:56.408, GeForce RTX 2080 Ti, P2, 61, 14 %, 2 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:56.619, GeForce RTX 2080 Ti, P2, 56, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:56.620, GeForce RTX 2080 Ti, P2, 61, 3 %, 2 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:56.837, GeForce RTX 2080 Ti, P2, 56, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:56.839, GeForce RTX 2080 Ti, P2, 61, 3 %, 2 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:57.047, GeForce RTX 2080 Ti, P2, 56, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:57.048, GeForce RTX 2080 Ti, P2, 61, 3 %, 2 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:57.289, GeForce RTX 2080 Ti, P2, 56, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:58:57.290, GeForce RTX 2080 Ti, P2, 60, 3 %, 2 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:57.510, GeForce RTX 2080 Ti, P2, 56, 0 %, 0 %, 11016 MiB, 9146 MiB, 1870 MiB
2023/12/10 20:58:57.511, GeForce RTX 2080 Ti, P2, 60, 3 %, 2 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:57.744, GeForce RTX 2080 Ti, P2, 56, 0 %, 0 %, 11016 MiB, 8414 MiB, 2602 MiB
2023/12/10 20:58:57.745, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:57.949, GeForce RTX 2080 Ti, P2, 56, 0 %, 0 %, 11016 MiB, 8398 MiB, 2618 MiB
2023/12/10 20:58:57.950, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:58.153, GeForce RTX 2080 Ti, P2, 56, 0 %, 0 %, 11016 MiB, 8396 MiB, 2620 MiB
2023/12/10 20:58:58.154, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:58.364, GeForce RTX 2080 Ti, P2, 56, 0 %, 0 %, 11016 MiB, 8396 MiB, 2620 MiB
2023/12/10 20:58:58.365, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:58.585, GeForce RTX 2080 Ti, P2, 56, 17 %, 3 %, 11016 MiB, 8396 MiB, 2620 MiB
2023/12/10 20:58:58.586, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:58.793, GeForce RTX 2080 Ti, P2, 56, 17 %, 3 %, 11016 MiB, 8396 MiB, 2620 MiB
2023/12/10 20:58:58.794, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:59.034, GeForce RTX 2080 Ti, P2, 56, 17 %, 3 %, 11016 MiB, 8396 MiB, 2620 MiB
2023/12/10 20:58:59.035, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:59.280, GeForce RTX 2080 Ti, P2, 56, 17 %, 3 %, 11016 MiB, 8396 MiB, 2620 MiB
2023/12/10 20:58:59.281, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:59.520, GeForce RTX 2080 Ti, P2, 56, 0 %, 0 %, 11016 MiB, 8396 MiB, 2620 MiB
2023/12/10 20:58:59.521, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:59.744, GeForce RTX 2080 Ti, P2, 56, 0 %, 0 %, 11016 MiB, 8396 MiB, 2620 MiB
2023/12/10 20:58:59.745, GeForce RTX 2080 Ti, P2, 60, 5 %, 0 %, 11019 MiB, 8493 MiB, 2526 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:58:59.952, GeForce RTX 2080 Ti, P2, 56, 0 %, 0 %, 11016 MiB, 8396 MiB, 2620 MiB
2023/12/10 20:58:59.955, GeForce RTX 2080 Ti, P2, 60, 5 %, 0 %, 11019 MiB, 8397 MiB, 2622 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:59:00.160, GeForce RTX 2080 Ti, P2, 56, 0 %, 0 %, 11016 MiB, 8396 MiB, 2620 MiB
2023/12/10 20:59:00.161, GeForce RTX 2080 Ti, P2, 61, 5 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:59:00.372, GeForce RTX 2080 Ti, P2, 56, 0 %, 0 %, 11016 MiB, 8396 MiB, 2620 MiB
2023/12/10 20:59:00.374, GeForce RTX 2080 Ti, P2, 60, 5 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:59:00.603, GeForce RTX 2080 Ti, P2, 56, 0 %, 0 %, 11016 MiB, 8396 MiB, 2620 MiB
2023/12/10 20:59:00.604, GeForce RTX 2080 Ti, P2, 60, 5 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:59:00.868, GeForce RTX 2080 Ti, P2, 56, 0 %, 0 %, 11016 MiB, 8396 MiB, 2620 MiB
2023/12/10 20:59:00.869, GeForce RTX 2080 Ti, P2, 60, 14 %, 3 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:59:01.102, GeForce RTX 2080 Ti, P2, 56, 0 %, 0 %, 11016 MiB, 8396 MiB, 2620 MiB
2023/12/10 20:59:01.103, GeForce RTX 2080 Ti, P2, 60, 14 %, 3 %, 11019 MiB, 8395 MiB, 2624 MiB
